Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
ANSON BAIT & TACKLE	2330 HWY 277 S	ANSON	79501	32012211325	00001	09/02/2003	10/08/2006
ANSON BAIT HOUSE	HWY 83 6MI NORTH ANSON LAKE	ANSON	79501	32025218861	00001	02/01/1992	02/02/1993
ANSON BUTANE COMPANY	1732 S COMMERCIAL	ANSON	79501	17512260211	00002	01/01/1969	03/31/1976
ANSON BUTANE COMPANY	1124 W COURT PLAZA	ANSON	79501	17512260211	00001	05/01/1966	12/31/1968
ANSON CAFE	132 COMMERCIAL AVE	ANSON	79501	32015550885	00001	08/05/1996	04/04/1997
ANSON CEDAR YARD	132 COMMERCIAL AVE	ANSON	79501	32024658224	00004	09/12/2012	12/31/2012
ANSON CHAMBER OF COMMERCE	1132 W COURT PLZ	ANSON	79501	17501155471	00001	05/22/1991	12/31/2016
ANSON CLEANERS	1033 - 12TH	ANSON	79501	32032206933	00001	10/02/1984	12/31/1990
ANSON CLEANERS	1033 12TH	ANSON	79501	32032155866	00001	01/01/1991	06/01/1991
ANSON CLINIC PHARMACY	215 N AVENUE J	ANSON	79501	17518940162	00002	07/01/1983	05/30/1987
ANSON CLOTHING	1120 W COURT PLZ	ANSON	79501	16115269538	00001	08/01/2007	12/31/2012
ANSON COMPUTER	231 AVENUE L	ANSON	79501	32031308656	00002	04/23/1999	12/30/1999
ANSON COMPUTER	5565 COUNTY ROAD 499	ANSON	79501	32031308656	00001	04/12/1999	04/22/1999
ANSON DAIRY QUEEN	HWY 180 @ "L" STREET	ANSON	79501	17515849655	00002	02/01/1978	12/31/1986
ANSON DAIRY QUEEN #17	HWY 180 L STREET	ANSON	79501	17514953243	00025	01/01/1987	10/01/1998
ANSON DONUT	632 COMMERCIAL AVE	ANSON	79501	32017443949	00004	10/01/2011	06/14/2012
ANSON DONUTS	1326 COMMERCIAL AVE	ANSON	79501	32016347323	00003	07/01/2021	
ANSON DONUTS	632 COMMERCIAL AVE	ANSON	79501	32016347323	00002	06/15/2012	06/30/2021
ANSON FARM & HARDWARE SUPPLY LLC	1245 COMMERCIAL AVE	ANSON	79501	32003064550	00001	01/12/2001	12/31/2005
ANSON FEED STORE	1151 E COURT PLZ	ANSON	79501	17524148602	00001	01/01/1992	06/30/1998
ANSON FLOWER & GIFT SHOP	1008 N COMMERCIAL	ANSON	79501	32008088042	00001	12/01/1991	03/31/2001
ANSON FLOWER & GIFT SHOP	1008 N COMMERCIAL	ANSON	79501	32025579262	00001	05/01/1998	05/01/1998
ANSON FLOWER GIFT SHOP	1015 N COMMERCIAL	ANSON	79501	32008088042	00003	04/01/2001	10/31/2003
ANSON GENERAL HOSPITAL	101 AVENUE J	ANSON	79501	17560036596	00005	01/01/2007	12/31/2016
ANSON GENERAL HOSPITAL	101 AVENUE J	ANSON	79501	32060204842	00001	01/01/2017	
ANSON GENERAL HOSPITAL	101 AVENUE J	ANSON	79501	17560036596	00003	01/01/1995	12/31/2006
ANSON GENERAL HOSPITAL	100 FIRST STREET	ANSON	79501	17560036596	00001	09/01/1961	12/31/1994
ANSON GENERAL HOSPITAL AUXILIARY	101 AVENUE J	ANSON	79501	17521853857	00001	08/03/1987	
ANSON GOLF CLUB	701 23RD ST	ANSON	79501	17509058677	00001	07/01/2009	03/31/2019
ANSON GOLF CLUB	CITY GOLF CLUB	ANSON	79501	17509058172	00001	10/01/1991	06/30/2009
ANSON GOLF CLUB, INC.	701 23RD ST	ANSON	79501	32069635210	00001	04/01/2019	
ANSON HARDWARE	1245 COMMERCIAL AVE	ANSON	79501	32043314536	00001	02/01/2011	
ANSON HARDWRE	1245 S COMMERCIAL	ANSON	79501	32026179625	00002	07/01/1989	12/31/2000
ANSON HARDWRE	1125 S COMMERCIAL	ANSON	79501	32026179625	00001	04/10/1989	06/30/1989
ANSON HEALTHCARE CENTER	125 AVENUE J	ANSON	79501	17604201735	00003	01/11/1994	03/01/1999
ANSON IMPLEMENT CO	1015 N COMMERCIAL	ANSON	79501	17510548393	00001	09/01/1961	03/31/1988
ANSON INN	1532 S COMMERCIAL	ANSON	79501	17528609518	00001	03/03/2000	01/01/2011
ANSON INN	1532 S COMMERCIAL	ANSON	79501	32032918966	00001	10/15/1996	10/30/1997
ANSON INN	1532 S COMMERCIAL ST	ANSON	79501	17526233436	00001	12/01/1995	09/30/1996
ANSON INN	1532 S COMMERCIAL ST	ANSON	79501	17526233436	00001	10/15/1996	10/30/1996
ANSON ISD #17735	1509 COMMERCIAL AVE	ANSON	79501	12313544434	00349	11/01/2018	12/31/2019
ANSON ISD #17735	1509 COMMERCIAL AVE	ANSON	79501	12313544434	00344	11/01/2018	
ANSON MASONIC LODGE NO 575	3066 US HWY 277	ANSON	79501	32004450691	00001	06/01/2010	
ANSON METAL & RECYCLING	3014 FM 707	ANSON	79501	16513069233	00002	09/01/2017	
ANSON METAL PRODUCTS	1202 12TH ST	ANSON	79501	32009731939	00001	07/25/1972	
ANSON METAL RECYCLING	3014 FM 707	ANSON	79501	12602934395	00001	01/01/2012	07/15/2014
ANSON NORTH LAKE BAIT	ENTRANCE OF NORTH ANSON LAKE	ANSON	79501	32024543061	00003	04/01/1998	04/01/1998
ANSON PAINT AND BODY	901 13TH ST	ANSON	79501	32009707541	00002	04/04/2006	
ANSON PAINT AND BODY SHOP	231 N COMMERCIAL	ANSON	79501	32031689857	00001	11/10/1969	08/08/1970
ANSON PLAZA PHARMACY	1150 W COURT PLZ	ANSON	79501	17518940162	00001	07/01/1983	01/01/2002
ANSON POWDER PUFF	1301 AVENUE N	ANSON	79501	32026036429	00001	05/01/1972	12/31/1997
ANSON READY MIX	620 17TH ST	ANSON	79501	32028394073	00003	10/18/1994	07/21/1995
ANSON RETAIL MERCHANTS ASSOCIATION	1831 17TH ST	ANSON	79501	30116468577	00001	11/01/1995	12/25/1998
ANSON SOLAR CENTER 2, LLC	3032 US HIGHWAY 83	ANSON	79501	32066905061	00001	12/01/2019	
ANSON SOLAR CENTER, LLC	3032 US HIGHWAY 83	ANSON	79501	32064887329	00001	05/01/2019	
ANSON VETERINARY HOSPITAL	2011 US HIGHWAY 277 S	ANSON	79501	32061584903	00001	04/01/2017	12/15/2020
ANSON VETERINARY HOSPITAL	2011 US HIGHWAY 277 S	ANSON	79501	17525920314	00002	04/01/2004	03/31/2017
ANSON WINGS	1302 17TH ST	ANSON	79501	32057281142	00002	08/28/2019	11/15/2019
ANSON'S NEW HORIZONS, INC.	2514 US HIGHWAY 277 N	ANSON	79501	17522474257	00002	09/11/2022	
ANTIQUES ANSON MALL	1015 COMMERCIAL AVE	ANSON	79501	32009217384	00002	01/01/1999	12/31/2010
ANTIQUES ON THE SQUARE	1120 11TH ST	ANSON	79501	32020871177	00001	12/01/2006	03/01/2008
ANTLERS AND PEARLS	1215 COMMERCIAL AVE	ANSON	79501	32064209474	00003	12/20/2019	
ARAMARK CLINICAL TECHNOLOGY SERVICES INC #7689	100 FIRST ST	ANSON	79501	13306944086	00006	10/01/2002	12/31/2020
ARCE TRUCK AND TRAILER REPAIR	3228 US HIGHWAY 277 S	ANSON	79501	32064114799	00001	06/22/2017	08/23/2017
AREA HI-TEMP PRESSURE WASH	1831 COMMERCIAL AVE	ANSON	79501	32009223341	00001	06/04/2001	06/30/2003
ASBW, INC.	1701 COMMERCIAL AVE	ANSON	79501	32043031270	00001	03/16/2011	
B & B ENTERPISES	5950 COUNTY ROAD 481	ANSON	79501	32045164947	00001	10/01/2011	12/25/2013
B & B HOME APPLIANCE	1521 12TH STREET	ANSON	79501	32024127741	00002	07/01/1991	12/31/1994
B & B HOME APPLIANCE	1240 SOUTH COMMERCIAL AVENUE	ANSON	79501	32024127741	00001	07/01/1990	06/10/1991
B & B SALVAGE	2604 COUNTY ROAD 354	ANSON	79501	32027952699	00001	04/13/1997	12/25/1999
B & B SELF SERVE	802 EAST 17TH	ANSON	79501	17514155211	00004	01/01/1976	09/30/1976
B & G TRUCKING & EQUIPMENT CO	1732 S COMMERCIAL	ANSON	79501	17512260211	00003	04/01/1974	04/01/1974
B & J AUTO	RT 3 BOX 258	ANSON	79501	32032279930	00005	04/01/1989	03/31/1990
B & K ENTERPRIZES	1302 AVENUE H	ANSON	79501	32028681974	00001	05/24/1993	12/31/1997
B C SPRABERRY	3 MI E OF ANSON ON HWY 180	ANSON	79501	39000048783	00001	07/16/1981	12/31/1984
B SCENE JEWELRY & GIFTS	1236 COMMERCIAL AVE	ANSON	79501	32006953346	00005	10/01/2021	
B SCENE JEWELRY & GIFTS	4807 US HIGHWAY 180 E	ANSON	79501	32006953346	00004	04/01/2004	09/30/2021
B&B DISTRIBUTING	5950 COUNTY ROAD 481	ANSON	79501	32045164947	00002	02/10/2015	12/25/2016
B&J GIFTS & MORE	2121 AVENUE Q	ANSON	79501	32068107864	00001	08/20/2018	
B-READY MINISTRIES	310 1ST ST	CLYDENE	79501	32017355077	00001	05/06/2005	09/30/2008
BAB'S ANTIQUES & COLLECTIBLES	1020 11TH ST	ANSON	79501	30115518430	00003	01/01/1995	03/31/1996
BAB'S ANTIQUES AND COLLECTIBLES	1020 11TH SST	ANSON	79501	32032434980	00002	01/26/1995	12/31/1995
BAD MESQUITE CLEARING, LLC	2655 COUNTY ROAD 354	ANSON	79501	32051169954	00001	02/10/2014	06/30/2014
BAGS AND MORE	2005 COUNTY ROAD 185	ANSON	79501	32023965703	00003	10/01/2013	
BAHAMA MAMA'S	307 AVENUE N	ANSON	79501	32012494988	00001	09/01/2003	01/01/2005
BAILEY BARN	2322 HWY 277 N	ANSON	79501	32010147034	00001	12/04/2001	06/30/2020
BAILEY BARN	2322 HWY 277 N	ANSON	79501	32009504369	00014	08/01/2002	12/31/2004
BALLOON'S UNLIMITED	1120 AVENUE Q	ANSON	79501	32032059829	00001	10/01/1988	09/29/1989
BARBARA DUBOSE	1231 12TH ST	ANSON	79501	32032168687	00006	01/01/1993	12/30/1996
BAREFOOT PROFESSIONAL LAWN CARE	1631 21ST ST	ANSON	79501	13420657002	00001	07/01/2006	03/31/2013
BARNETT'S CACTUS MERCANTILE	3404 FM RD 1226	ANSON	79501	32007554697	00004	07/01/2005	06/30/2007
BARNETT'S CACTUS MERCANTILE	1131 17TH ST	ANSON	79501	32007554697	00003	04/01/2004	06/30/2005
BARNETTS	1520 17TH ST	ANSON	79501	32007554697	00001	10/12/1989	03/31/2004
BAUCUM ELECTRIC	3144 FM 707	ANSON	79501	32050394850	00001	10/01/1987	05/30/2008
BAXTER'S TREASURE CHEST	2322 HWY 277 NORTH	ANSON	79501	32028549999	00002	11/10/1997	12/31/1998
BBQ STAND	218 AVENUE K	ANSON	79501	32028220021	00001	03/17/1998	10/31/1998
BEA'S STEAK HOUSE	1308 S COMMERCIAL	ANSON	79501	32024193438	00002	07/01/1977	02/15/1994
BECKY TUBBS' STUDIO	3940 COUNTY ROAD 486	ANSON	79501	32009863674	00002	02/19/1992	12/31/2009
BECKY TUBBS' STUDIO	1031 COMMERCIAL	ANSON	79501	32009863674	00001	03/19/1991	12/31/1991
BEDAZZLED	1215 COMMERCIAL AVE	ANSON	79501	32019690836	00001	04/29/2006	12/31/2009
BELINDA'S FIREWORKS	2132 US HIGHWAY 277 S	ANSON	79501	32039436798	00001	06/24/2009	07/15/2009
BELL STATIONS INC	1032 N COMMERCIAL	ANSON	79501	17508584376	00036	03/01/1968	03/24/1969
BERRY IMPLEMENT COMPANY	2 MI N HWY 277	ANSON	79501	17514143407	00001	04/01/1973	12/31/1979
BEVERLY'S	1321 S COMMERCIAL	ANSON	79501	32006961919	00001	07/13/1990	12/31/2015
BIG COUNTRY CATERING SERVICES	4542 HIGHWAY 277 S	ANSON	79501	32010411703	00001	02/01/2003	12/31/2003
BIG COUNTRY MARINE	3228 US HIGHWAY 277 S	ANSON	79501	32076541146	00001	01/05/2021	
BIG COUNTRY PORTABLE BUILDINGS	1006 COUNTY ROAD 484	ANSON	79501	32077875980	00001	04/01/2021	12/31/2022
BILL LEPARD OIL COMPANY	1715 17TH ST	ANSON	79501	17514968902	00001	01/05/1976	07/01/1999
BILL LEPARD 66 STATION	1632 17TH ST	ANSON	79501	17514968902	00004	07/01/1976	03/31/1978
BILL MCDUFF	2125 AVENUE O	ANSON	79501	32026989346	00001	12/01/1992	12/31/1994
BILLS DOLLAR STORE #727	1236 SOUTH COMMERCIAL	ANSON	79501	16407360938	00145	08/01/1991	04/16/2001
BILLS DOLLAR STORE 727	1236 SOUTH COMMERCIAL	ANSON	79501	16409404288	00043	04/17/2001	09/30/2003
BILLS DRIVE IN GROCERY	1402 17TH	ANSON	79501	32028080045	00001	09/01/1961	08/14/1978
BILLS SPORTING GOODS	1027 17TH ST	ANSON	79501	32028080045	00002	08/25/1978	12/31/2000
BILLY'S ANTIQUES	1248 COMMERCIAL AVE	ANSON	79501	32009555270	00001	12/09/2002	12/25/2005
BILLYJACK MCCUTCHEN	1205 PRIVATE ROAD 357	ANSON	79501	32070816353	00001	05/23/2019	06/30/2019
BIZZY BEA FLOWER AND GIFT	HWY 94 WEST AND FM 1194	HUDSON	79501	32027640914	00004	01/01/1990	09/30/1995
BJ'S TOOL SHARPENING SHOP	318 CHARNEL / CR 361	CLYDE	79501	32029081034	00001	10/01/1996	03/31/1997
BLANKENSHIP ENTERPRISES	8275 CR 459	ANSON	79501	32031139838	00001	04/01/1998	12/25/1999
BLINGZ & THINGZ FASHION & ACCESSORIES	2352 FM 3116	ANSON	79501	32016879945	00002	04/01/2013	09/30/2013
BLUE HUT	1015 17TH ST	ANSON	79501	32053398809	00001	04/01/2014	07/29/2016
BLUEBONNET DETENTION CENTER	400 2ND ST	ANSON	79501	18703653222	00049	12/01/2019	
BOBBOB GOLF CARTS	2312 AVENUE N	ANSON	79501	32023579454	00004	04/07/2012	12/31/2012
BOBBY BENAVIDES	2312 AVENUE N	ANSON	79501	32023579454	00002	03/05/2007	12/31/2008
BOOM NUTRITION & ENERGY	1202 COMMERCIAL AVE	ANSON	79501	32014336278	00010	11/01/2019	12/31/2020
BOUQUET OF FLOWERS	1201 AVENUE J	ANSON	79501	32020761493	00001	07/10/1997	04/01/1998
BOUQUET OF FLOWERS	1243 COMMERCIAL AVE	ANSON	79501	32008234398	00003	04/01/2011	06/30/2022
BOUQUET OF FLOWERS	1701 S COMMERCIAL	ANSON	79501	32008234398	00002	07/01/2000	03/31/2011
BOUQUET OF FLOWERS	1201 AVENUE J	ANSON	79501	32008234398	00001	02/01/1998	06/30/2000
BOUTON ENTERPRISES	1402 AVENUE K	ANSON	79501	32027952699	00002	04/13/2000	12/25/1999
BOUTON ENTERPRISES	1402 AVENUE K	ANSON	79501	32027952699	00004	03/01/2009	12/31/2009
BOUTON INTERPRISES	1402 AVENUE K	ANSON	79501	32027952699	00003	10/01/2000	12/25/2000
BOWLUS ENTERPRISES	1320 20TH ST	ANSON	79501	32011005116	00006	09/07/2006	12/25/2007
BOYD CONCRETE	620 17TH ST	ANSON	79501	32011956078	00001	04/01/1993	10/10/1994
BOYD ELECTRONICS REPAIR	944 N COMMERCIAL	ANSON	79501	32027878068	00002	06/08/1991	01/01/1997
BOYD ELECTRONICS REPAIR	1240-B SOUTH COMMERCIAL	ANSON	79501	32027878068	00001	11/01/1990	06/07/1991
BOYD GROUP VENTURES	BLDG 4609 HWY 277	ANSON	79501	32005368116	00003	04/01/1992	09/30/1992
BOYD LUMBER CO INC	632 17 TH ST	ANSON	79501	17510435773	00001	09/01/1961	06/01/1993
BRAZOS COLLECTION	1031 N COMMERCIAL	ANSON	79501	32001446171	00001	04/13/1999	12/31/2000
BRAZOS COLLECTION	1031 N COMMERCIAL	ANSON	79501	32008755590	00004	01/01/2001	05/17/2006
BRAZOS CREEK	11578 COUNTY ROAD 356	ANSON	79501	32014489523	00002	07/01/2007	12/25/2009
BRAZOS STATION	1915 AVENUE P	ANSON	79501	32028393893	00001	12/14/1992	07/15/1996
BRAZOS STATION	1031 N COMMERCIAL	ANSON	79501	32008755590	00001	07/16/1996	09/30/2000
BRENDA KIKER GIFTS	6237 COUNTY ROAD 383	ANSON	79501	32033480644	00002	04/18/2011	12/31/2011
BRIAN BABCOCK PIANOS AND MORE	1 MI SOUTH OF ANSON ON HWY 277	ANSON	79501	32021996460	00001	11/28/1984	06/30/1988
BRIARSTONE H H S	125 AVE J	ANSON	79501	19537442568	00240	01/01/1983	05/01/1985
BRIARSTONE H HS	125 AVE J	ANSON	79501	19523015147	00271	01/01/1983	02/01/1985
BRIARSTONE MANOR #1811	125 AVENUE J	ANSON	79501	19537442568	00119	06/30/1982	01/01/1995
BRIGHTWOOD	1231 17TH ST	ANSON	79501	30005001943	00001	05/29/1980	12/31/1981
BROWN ENTERPRISES	1202 AVE N	ANSON	79501	32007663449	00001	07/01/1975	12/31/1986
BROWN FINA SERVICE	COMMERCIAL & HWY 180	ANSON	79501	32024264197	00001	01/01/1975	12/31/1975
BROWN'S USED TIRES	431 N COMMERCIAL	ANSON	79501	32024264197	00002	11/01/1979	12/31/1987
BROWNING PONTIAC GMC	1514 COMMERCIAL	ANSON	79501	30006324542	00001	03/01/1982	10/01/1984
BRUCE'S DRIVE IN GROCER	1402 17TH STREET	ANSON	79501	32024879952	00001	08/15/1978	01/31/1989
BUCK JORDAN TRACTOR SHOP	925 11TH ST	ANSON	79501	32009996722	00001	03/01/1967	12/31/2004
BUFFALO TRACKS	1213 AVENUE M	ANSON	79501	32047424281	00001	03/26/2012	12/25/2019
BUG OUT PEST MANAGEMENT	532 AVENUE Q	ANSON	79501	32017877732	00002	07/01/2007	
BUK'S DINER	1319 COMMERCIAL AVE	ANSON	79501	32031636346	00001	10/01/1997	11/30/1997
BULLSEYE CAFE	132 N COMMERCIAL	ANSON	79501	32010906991	00005	07/01/2003	12/15/2003
BULLSEYE CAFE	132 N COMMERCIAL	ANSON	79501	32010906991	00003	11/01/2000	03/31/2002
BULLSEYE ENTERPRISE	102 AVENUE J	ANSON	79501	32010906991	00002	01/01/1998	12/30/1999
BULLSEYE ENTERPRISES	102 AVENUE J	ANSON	79501	32010906991	00004	02/22/2003	03/31/2004
BULLSEYE WELDING & TRUCK ACCSSORIES	8190 COUNTY ROAD 358	ANSON	79501	32048572708	00001	06/01/2001	12/31/2002
BURRITOS EL VALLE	1531 AVENUE G	ANSON	79501	32048102795	00001	06/04/2012	
BUTTERBEAN'S BUSTED KNUCKLE GARAGE/ QUICK LUBE	1326 COMMERCIAL AVE	ANSON	79501	32051355421	00001	06/16/2013	06/30/2017
BUY IT NOW DISCOUNT STORE	807 COMMERCIAL AVE	ANSON	79501	32061423086	00001	04/01/2017	04/30/2019
BUY IT NOW DISCOUNT STORE	807 COMMERCIAL AVE	ANSON	79501	32048453198	00002	06/21/2016	03/31/2017
C & C SURVEYING & ENGINEERING	1314 COMMERCIAL AVE	ANSON	79501	32032514963	00003	03/01/1994	04/01/1997
C & R INSPECTIONS	2510 US HIGHWAY 277 N	ANSON	79501	32034908742	00001	10/22/2013	09/30/2021
C & S BODY SHOP	HWY 180-1 MI E OF ANSON	ANSON	79501	32031689857	00002	03/15/1980	12/31/1996
C D J	HWY 277 & FM 3326	ANSON	79501	32027478547	00001	01/23/1996	12/31/2000
C GARDNER SALES	3014 FM 707	ANSON	79501	32056061701	00001	01/10/2015	06/30/2017
C M H VENTURES, L.L.C.	2165 US HIGHWAY 277 N	ANSON	79501	32039527836	00001	06/01/2009	09/30/2009
C M H VENTURES, L.L.C.	2165 US HIGHWAY 277 N	ANSON	79501	32039527836	00002	10/01/2009	12/31/2010
C&C SURVEYING & ASSOCIATES INC	1314 S COMMERCIAL	ANSON	79501	17526624733	00001	08/01/1996	08/17/2001
CABLE ELECTRONICS INC	1113 12TH ST	ANSON	79501	17512167770	00005	10/01/1990	09/30/1992
CABLE ELECTRONICS INC	1226 S COMMERCIAL	ANSON	79501	17512167770	00002	10/01/1973	09/30/1990
CALAVAN FENCING & WELDING	1265 COUNTY ROAD 291	ANSON	79501	32007405270	00001	08/22/1994	06/30/2007
CAMERON WHOLESALE	602 N BONNER	LUFKIN	79501	12313090677	00012	09/01/1961	06/30/1988
CAMERON WHOLESALE DIVISION	601 NORTH BONNER STREET	LUFKIN	79501	12325108939	00044	01/01/1991	10/01/1994
CAMERON WHOLESALE DIVISION	602 N BONNER ST	LUFKIN	79501	12325108939	00008	07/01/1988	12/31/1990
CAPTURED	1631 22ND ST	ANSON	79501	32041615611	00001	04/19/2010	12/31/2019
CAROLE LONG TEXAS TRIMMIN'S	3 MI S ON HWY 183 WEST SIDE	ANSON	79501	32027844110	00001	01/15/1988	12/31/1991
CAROLE LONG TEXAS TRIMMINS	1201 AVE J	ANSON	79501	32027844110	00002	01/01/1992	10/01/1994
CARP'S CRAFTS	331 AVENUE I	ANSON	79501	32072655247	00001	12/02/2019	12/25/2021
CARRIAGE HOUSE ANTIQUES	1020 11TH ST	ANSON	79501	32006045820	00001	11/01/1995	12/31/1997
CARTER GROUP	1414 AVENUE N	ANSON	79501	32006804010	00004	08/30/2018	09/30/2018
CARTER GROUP	1414 AVENUE N	ANSON	79501	32006804010	00002	02/02/2012	06/27/2014
CASH SAVER COST PLUS FOOD OUTLET #1386	901 N COMMERCIAL AVE	ANSON	79501	17513877708	00060	10/03/1999	
CENTRAL TV	1248 SOUTH COMMERCIAL	ANSON	79501	32005665453	00006	01/01/2004	12/31/2004
CHAIRES LANDSCAPING	1314 11TH ST	ANSON	79501	32047100451	00001	01/01/2012	12/31/2013
CHAMBERS ELECTRIC	SOUTH END OF AVE I	ANSON	79501	32023300687	00001	11/18/1980	12/31/1981
CHAMELEON PUMP SYSTEM INC	1443 US HIGHWAY 180 W	ANSON	79501	17109782460	00001	03/09/2005	03/31/2006
CHAMPION STRUCTURES	1006 COUNTY ROAD 484	ANSON	79501	32077875980	00002	01/01/2023	
CHAMPION TECHNOLOGIES INC	I-20	CLYDE	79501	17508676644	00025	07/01/1990	01/31/1996
CHAP OPERATING COMPANY, INC.	1801 COMMERCIAL AVE	ANSON	79501	17526376557	00002	07/05/2010	
CHAR'S	1015 COMMERCIAL AVE	ANSON	79501	32008650072	00010	02/01/2007	12/31/2007
CHARLES LONG FORD SALES INC	2016 SO COMMERCIAL	ANSON	79501	17514184716	00001	10/02/1984	04/01/1995
CHARLIE'S GUN SHOP	1731 AVE I	ANSON	79501	32007485819	00001	09/01/1983	06/06/1992
CHARLIE'S HOTEL MAINTENANCE	1516 AVENUE O	ANSON	79501	32008356779	00001	10/01/2000	12/31/2003
CHASE TURK	1415 21ST ST	ANSON	79501	32042234263	00003	10/04/2018	01/01/2020
CHASE TURK	1415 21ST ST	ANSON	79501	32042234263	00002	08/04/2014	12/25/2015
CHIL OUT	1602 S 17TH	ANSON	79501	30116302370	00001	06/06/1994	07/20/1997
CHILLYS SHAVED ICE	1332 COMMERCIAL AVE	ANSON	79501	32001561912	00001	05/24/1999	08/13/1999
CHIP'S ELECTRONICS	7023 COUNTY ROAD 463	ANSON	79501	32027951741	00002	10/01/1993	12/31/1996
CHRISTIAN LIFE CHURCH	101 N COMMERCIAL	ANSON	79501	17518372861	00001	12/01/1990	01/01/2006
CINDY'S MEAT MARKET	1131-17TH ST	ANSON	79501	32028322306	00001	05/01/1987	12/30/1987
CITIBANK NATIONAL ASSOCIATION	1101 E COURT PLZ	ANSON	79501	11352664707	00021	05/01/2008	
CITY OF ANSON - GARBAGE COLLECTION	1314 COMMERCIAL AVE	ANSON	79501	17560004487	00010	11/01/2005	
