Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
ABERNATHY FLORAL	1312 AVENUE D	ABERNATHY	79311	32030557923	00001	10/01/1999	03/31/2001
ABERNATHY FLORAL & GIFT	1312 AVENUE D	ABERNATHY	79311	32026455132	00001	04/07/1997	09/30/1999
ABERNATHY FLORAL & GIFTS	1312 AVENUE D	ABERNATHY	79311	32007672291	00001	05/01/1989	04/06/1997
ABERNATHY FLORAL MARKET	1312 AVENUE D	ABERNATHY	79311	32009130397	00004	08/01/2001	09/29/2016
ABERNATHY FLORAL MARKET	1312 AVENUE D	ABERNATHY	79311	32061633791	00001	10/01/2016	10/01/2019
ABERNATHY GOLF CLUB	1822 FM 2060	ABERNATHY	79311	32033780399	00001	08/20/2007	09/30/2011
ABERNATHY INN	424 9TH ST	ABERNATHY	79311	32029188219	00001	07/01/1992	06/01/1997
ABERNATHY ISD	505 7TH ST	ABERNATHY	79311	17560000014	00001	09/01/1961	
ABERNATHY ISD #2999	505 7TH ST	ABERNATHY	79311	12313544434	00281	04/01/2009	08/31/2015
ABERNATHY MOBIL SERVICE	HIWAY 84	ABERNATHY	79311	17511584553	00002	05/19/1969	01/31/1976
ABERNATHY MOBIL SERVICE	SOUTH HWY 87	ABERNATHY	79311	17510426327	00002	04/01/1968	09/30/1968
ABERNATHY MOTOR CO INC	317 MAIN	ABERNATHY	79311	17517074781	00001	07/01/1980	06/30/1982
ABERNATHY MUSICAL JAMBOREE	611 10TH ST	ABERNATHY	79311	17510411170	00002	07/01/2001	12/31/2004
ABERNATHY MUSICAL JAMBOREE	611 10TH ST	ABERNATHY	79311	32016510458	00001	01/01/2005	05/19/2007
ABERNATHY OIL CO	709 AVE D	ABERNATHY	79311	17508713405	00001	09/01/1961	01/01/1992
ABERNATHY PRO SHOP	4 MI EAST FM 597	ABERNATHY	79311	32007684205	00001	11/01/1969	09/30/1974
ABERNATHY PRO SHOP	ABERNATHY COUNTRY CLUB RT 1	ABERNATHY	79311	32013041424	00001	08/19/1976	06/20/1977
ABERNATHY PRODUCERS COOPERATIVE	714 TEXAS AVE	ABERNATHY	79311	30113553686	00002	10/21/1989	03/30/1997
ABERNATHY PRODUCERS COOPERATIVE	211 MAIN ST	ABERNATHY	79311	30113553686	00001	10/01/1989	03/30/1997
ABERNATHY RECREATION CENTER	4 MI E ABERNATHY ON FM 570	ABERNATHY	79311	30115523752	00001	03/15/1992	06/30/2000
ABERNATHY TEXACO	INTERSTATE 27	ABERNATHY	79311	17510426327	00008	03/01/1976	02/27/1977
ABERNATHY TEXACO	1001-W SERVICE RD	ABERNATHY	79311	17516462797	00002	01/14/1984	05/11/1984
ABERNATHY WEEKLY REVIEW	916 AVENUE D	ABERNATHY	79311	17521761720	00001	06/01/1987	12/05/2005
ABERNATHY WEEKLY REVIEW	DRAWR D-916 AVE D	ABERNATHY	79311	30006685603	00001	07/01/1982	12/25/1986
ABERNATHY WEEKLY REVIEW INC	916 AVENUE D	ABERNATHY	79311	30009583698	00001	01/01/1986	09/02/1986
ABTRAIL TRAILER MANUFACTURING	1708 AVENUE H	ABERNATHY	79311	32004852482	00006	04/01/2003	08/31/2005
ACE WELDING	1204 AVE D	ABERNATHY	79311	32029875245	00001	01/01/1976	12/25/1985
ACL FARMERS COOPERATIVE	100 EAST MAIN	ABERNATHY	79311	17526995752	00001	04/01/1997	09/30/2005
AG-AD	504 9TH ST	ABERNATHY	79311	32007969630	00002	01/01/1999	12/31/2006
AGRO DISTRIBUTION LLC	109 E 1ST ST	ABERNATHY	79311	14119419233	00033	08/01/2005	08/31/2010
ALL YOU NEED IS LOVE, INC.	609 13TH ST	ABERNATHY	79311	32044302456	00003	04/01/2015	
ALL YOU NEED IS LOVE, INC.	301 AVENUE N	ABERNATHY	79311	32044302456	00002	10/20/2014	12/31/2014
ALLSUP'S #73	512 AVENUE D	ABERNATHY	79311	18501546834	00061	11/06/1976	07/30/2020
ALLSUPS #102073	512 AVENUE D	ABERNATHY	79311	32062753804	00087	07/01/2020	
AMANDA CYPERT ENTERPRISES	907 6TH ST	ABERNATHY	79311	32066025456	00001	01/25/2018	09/30/2021
AMAZING ANTIGUES, COLLECTIBLES AND JEWELRY	1002 AVENUE J	ABERNATHY	79311	32057746052	00002	01/01/2020	
AMERICAN IMAGES	712 2ND ST	ABERNATHY	79311	32010361189	00002	07/01/1994	12/31/2006
AMERICAN WEST WINDMILL CO, LLC	17922 N INTERSTATE 27	ABERNATHY	79311	32076748402	00001	01/01/2021	
AMY'S MARKET	1810 E FM 597	ABERNATHY	79311	32026046196	00006	08/01/2022	
ANDREA TOVAR LEDESMA	1407 AVENUE M	ABERNATHY	79311	32014718418	00001	04/02/2004	08/04/2006
ANDREW'S RESTAURANT	303 AVENUE D	ABERNATHY	79311	32016362587	00001	01/01/2005	05/31/2007
ANDREW'S TEXACO	1001 W SERVICE RD	ABERNATHY	79311	32008549290	00002	01/26/1987	07/31/1987
ANGIE KITCHENS LEWIS	1301 AVENUE G	ABERNATHY	79311	32007851036	00001	01/15/2002	12/31/2003
ANN'S CRAFTS	511 5TH ST	ABERNATHY	79311	32029934547	00001	10/16/1993	12/31/1996
ANTELOPE CORNER	722 AVE E	ABERNATHY	79311	32032230958	00001	10/01/1993	12/06/1993
ANTELOPE CORNER	721 W SERVICE RD	ABERNATHY	79311	32019985145	00002	10/01/2007	11/30/2009
ANTELOPE CORNER	721 W SERVICE RD	ABERNATHY	79311	12708989251	00001	12/01/2009	04/30/2011
ANTELOPE DRIVE IN	303 AVE D	ABERNATHY	79311	32008220256	00004	01/23/1991	07/08/1991
ANTELOPE PLUMBING	4905 E COUNTY ROAD 5300	ABERNATHY	79311	32016099064	00001	10/01/2013	12/31/2015
ANTELOPE 2	211 MAIN ST	ABERNATHY	79311	32019985145	00005	02/01/2016	03/31/2017
ANTELOPE 2	211 MAIN ST	ABERNATHY	79311	12708989251	00002	12/01/2009	01/31/2016
APODACA CAUGHRON, L.L.C.	1111 5TH ST	ABERNATHY	79311	32061756295	00001	05/01/2017	12/31/2017
AQUAMIZER IRRIGATION	403 AVENUE H	ABERNATHY	79311	32011539148	00001	03/01/1997	10/30/1998
ARACELY'S BOUTIQUE	211 MAIN ST	ABERNATHY	79311	32019985145	00004	02/01/2009	11/30/2009
ARTSYG	1207 AVENUE G	ABERNATHY	79311	32009495758	00002	08/01/2013	
ASCOTT RUBBER STAMPS	411 13TH ST	ABERNATHY	79311	32027985616	00001	10/15/1989	12/31/1998
ASHLEY COX	708 4TH ST	ABERNATHY	79311	32052421909	00001	11/16/2013	12/31/2013
ATEC STEEL LLC	1454 COUNTY ROAD 315	ABERNATHY	79311	12047302562	00014	07/01/2015	05/30/2016
AURORA'S AUTHENTIC FOODS	100 7TH ST	ABERNATHY	79311	32014180692	00001	01/16/2004	09/19/2004
AXEON MARKETING LLC	1315 FM 54	ABERNATHY	79311	12088074807	00002	06/01/2007	04/30/2017
AZULUNA LLC	500 FM 54	ABERNATHY	79311	32053049022	00001	03/01/2014	12/31/2014
B & J CARPET CLEANING	4826 COUNTY ROAD 5200	ABERNATHY	79311	32028426198	00001	01/01/2001	01/01/2001
B & J CARPET CLEANING	4826 COUNTY RD 5200	ABERNATHY	79311	32002386244	00001	05/01/2000	12/31/2000
B & K PHILLIPS ENTERPRISES, LLC	923 AVENUE D	ABERNATHY	79311	32065608294	00001	04/01/2018	
BAMBI'S	412 2ND PL	ABERNATHY	79311	32026071061	00001	10/01/1999	09/01/2000
BARBARA N SCOTT & VAUGHDEEN MEIER	412 13TH ST	ABERNATHY	79311	32001344046	00001	04/01/1999	12/31/2001
BARGAIN STORE	211 AVENUE D	ABERNATHY	79311	32008008107	00002	01/01/2008	02/03/2020
BARGAIN STORE	211 AVENUE D	ABERNATHY	79311	32008008107	00001	07/01/1976	12/31/2007
BARRICK ASSOCIATES	914 AVENUE D	ABERNATHY	79311	32009321947	00003	01/01/1989	01/01/1999
BARRICK ASSOCIATES	420 9TH	ABERNATHY	79311	32009321947	00002	09/01/1988	12/31/1988
BARRY ROYAL GOLF SHOP	4 1/2 MILES EAST OF ABERNATHY ON FM 2060	ABERNATHY	79311	32017030472	00001	07/28/1987	03/01/1992
BEARD GOLFSHOP	6 MI E OF ABERNATHY	ABERNATHY	79311	32019842437	00001	09/01/1980	09/30/1983
BEHIND THE SEAMS LLC	1712 AVENUE H	ABERNATHY	79311	32072694303	00001	01/01/2020	
BELLY BUMPS	1611 AVENUE H	ABERNATHY	79311	32019024564	00001	04/30/2006	01/21/2007
BEN EDWARDS, P.A.	3161 FM 2528	ABERNATHY	79311	32035229916	00002	07/01/2019	08/01/2019
BILL D NORTHCUT	17707 N COUNTY ROAD 2300	ABERNATHY	79311	32007035515	00004	11/01/2018	12/25/2018
BILL NORTHCUT	17707 N COUNTY ROAD 2300	ABERNATHY	79311	32007035515	00003	09/11/1996	12/25/2017
BILLIE C VANDYGRIFF	409 AVENUE H	ABERNATHY	79311	32029552497	00001	10/13/1992	12/01/1996
BILLIE JOE TERRY	815 16TH ST	ABERNATHY	79311	32071731155	00002	12/14/2022	12/14/2022
BILLY BOB'S CONVENIENCE STORE	1411 AVENUE D	ABERNATHY	79311	32007896437	00004	01/01/2000	09/30/2003
BILLY BOB'S CONVENIENCE STORE	303 AVENUE D	ABERNATHY	79311	32007896437	00003	11/15/1999	12/31/1999
BILLY'S GIFTS & MORE	609 3RD ST	ABERNATHY	79311	32008470109	00003	01/01/2003	03/31/2003
BLASTNITE INC.	1511 AVENUE E	ABERNATHY	79311	32066011738	00001	03/01/2018	12/31/2019
BLUE LINE RANCH	1675 FM 2060	ABERNATHY	79311	32077971839	00001	03/02/2021	
BOB BURNETT	1305 AVENUE D	ABERNATHY	79311	39000028645	00002	01/01/1994	12/30/1994
BOB BURNETT	201 AVE H	ABERNATHY	79311	39000028645	00001	06/15/1991	12/31/1993
BOSS BE YOU TIQUE	401 AVENUE H	ABERNATHY	79311	32078442020	00001	04/01/2021	
BOWS 'N' STUFF	401 AVENUE E	ABERNATHY	79311	30011130785	00001	04/01/1989	12/25/2000
BOYD CHIROPRACTIC	922 AVENUE D	ABERNATHY	79311	32028259102	00001	08/27/1993	12/31/1995
BRADSHAW	2 1/2 MILES N ON HWY 54	ABERNATHY	79311	32008404439	00003	03/01/1997	12/31/2001
BRADY BARTON FIREWORKS	1619 AVENUE J	ABERNATHY	79311	32033129951	00001	06/01/2007	07/30/2007
BRADY'S DAIRY QUEEN #14	1005 W SERVICE RD	ABERNATHY	79311	17422357917	00016	08/18/1991	
BRENDA ALLEN	2999 IH 87-27	ABERNATHY	79311	32013145654	00002	11/14/2003	03/31/2004
BRIANS WINDOW CLEANING	412 10TH ST	ABERNATHY	79311	32008441555	00005	01/01/2005	12/25/2006
BRIGHTBILL BUILDING SUPPLY	904 AVENUE D	ABERNATHY	79311	32031932372	00001	07/01/1974	05/07/1979
BRIGHTBILL HEATING & AIR CONDITIONING	906 AVE D	ABERNATHY	79311	32011995985	00001	01/01/1976	06/30/1994
BRIGHTBILL SUPPLY INC	904 AV D	ABERNATHY	79311	30004110752	00001	05/08/1979	09/30/1979
BRONCE RECORDING STUDIO	FOURTH & AVE A	ABERNATHY	79311	32032116181	00001	04/01/1984	12/31/1991
BUCK'S AERO SERVICE	4 MI E FM RD 2060	ABERNATHY	79311	32029318279	00001	01/01/1975	09/01/1975
BURGER BOYS	411 AVENUE D	ABERNATHY	79311	32047706331	00001	04/20/2012	06/30/2014
BURRIS CUSTOM SMOKERS & GRILLS	1480 COUNTY ROAD 315	ABERNATHY	79311	32008748116	00001	07/10/2002	12/25/2008
C & L DUST BUDDIES	908 3RD ST	ABERNATHY	79311	32076155137	00001	01/01/2021	06/30/2021
C & L'S DOUGHNUTS, BBQ & MORE	705 AVENUE D	ABERNATHY	79311	32019267205	00001	03/07/2006	03/31/2006
C M S	809 14TH STREET	ABERNATHY	79311	30113918921	00001	03/01/1990	03/31/1990
C.K. CATERING	405 AVENUE M	ABERNATHY	79311	32016362587	00002	01/01/2017	
CAB TILING COMPANY	1002 2ND ST	ABERNATHY	79311	32022059136	00001	04/15/1997	03/31/1999
CANNON'S FIREWORKS	417 S AVENUE D	ABERNATHY	79311	32039437325	00001	06/24/2009	07/22/2014
CANO'S STEAKHOUSE	924 AVENUE D	ABERNATHY	79311	32028785643	00001	05/01/1992	01/01/1997
CARIBBEAN ICE	4TH AND AVENUE D	ABERNATHY	79311	32032042759	00002	06/15/1987	10/01/1988
CAROL'S CRAFTS	3 M E ON FM 2060	ABERNATHY	79311	32027437816	00001	04/01/1995	01/01/1999
CASEY'S USED BOOK STORE	906 AVENUE E	ABERNATHY	79311	32016977616	00001	05/01/2005	03/31/2006
CERAMIC IMAGES	1 1/2 MI E OF ABERNATHY ON FM 597	ABERNATHY	79311	32018331572	00001	04/01/1989	01/01/1990
CERAMIC PEEPLES	718 AVENUE C	ABERNATHY	79311	17526247295	00001	02/28/1996	03/20/1996
CERAMIC PEOPLES INC	702 AVENUE C	ABERNATHY	79311	17527708105	00001	07/15/1998	06/30/2005
CHARLES O'NEILL	910 13TH ST	ABERNATHY	79311	32025288625	00001	07/01/1984	01/01/1991
CHARLES W LAMBERT	1604 AVENUE G	ABERNATHY	79311	32024441548	00001	04/01/1975	12/31/1979
CHICK-FIL-A AT ABERNATHY HIGH SCHOOL ADP	505 7TH ST	ABERNATHY	79311	32033923809	00005	11/01/2019	12/31/2019
CHICK-FIL-A AT ABERNATHY HIGH SCHOOL ADP	505 7TH ST	ABERNATHY	79311	32070967461	00005	02/01/2020	11/30/2020
CHILCUTT'S GRILL	511 AVENUE G	ABERNATHY	79311	32088520187	00001	04/15/2023	
CHILDREN'S EXCHANGE OF ABERNATHY	1409 AVENUE D	ABERNATHY	79311	32008166889	00009	05/01/1988	12/29/1989
CHRISTIES REMOTES	1411 AVENUE H	ABERNATHY	79311	32044053919	00001	01/01/2011	05/31/2011
CHS SERVICE CENTER	109 E 1ST ST	ABERNATHY	79311	14102510956	00005	09/08/2009	01/31/2023
CIRCLE S FOODS	1203 AVE D	ABERNATHY	79311	32009149082	00004	08/28/1987	11/30/1989
CITY CAFE	816 AVE D	ABERNATHY	79311	32005030302	00001	10/03/1968	12/31/1969
CITY CAFE	MAIN & AVE D	ABERNATHY	79311	32005228831	00001	01/01/1970	07/01/1970
CITY CLEANERS	910 AVENUE D	ABERNATHY	79311	17521874085	00001	07/01/1985	07/31/2003
CITY CLEANERS	918 AVENUE D	ABERNATHY	79311	17521874085	00002	08/01/2003	10/10/2015
CITY GIN INC	BOX M	ABERNATHY	79311	17517211730	00001	06/30/1985	06/30/1985
CITY OF ABERNATHY	811 AVENUE D	ABERNATHY	79311	17560007043	00002	10/01/1987	
CLARA LEE'S LEGACY BY DIVINE DESIGN	1600 FM 2060	ABERNATHY	79311	32010347766	00009	02/08/2008	01/01/2011
CLAYLA J'S	705 AVENUE D	ABERNATHY	79311	32006776135	00003	08/01/1996	12/31/1999
CLAYLA J'S	705 AVENUE D	ABERNATHY	79311	32006776135	00002	10/01/1993	07/01/1995
CLAYLA J'S	1209 AVE D	ABERNATHY	79311	32006776135	00001	04/01/1993	10/31/1993
CLEARWATER POOLS OF LUBBOCK	1010 16TH ST	ABERNATHY	79311	32005019883	00002	01/01/2000	12/24/2000
CLETUS & MARCEL MANUFACTURING, LLC	1612 E SERVICE RD	ABERNATHY	79311	32077088683	00001	06/01/2021	09/30/2022
CLINT OSWALT	1617 AVENUE H	ABERNATHY	79311	32046922418	00001	08/01/2018	08/01/2018
CLYDE'S SERVICE CORNER	MAIN ST & 87 SERVICE ROAD	ABERNATHY	79311	17511584553	00003	04/15/1976	12/31/1981
CLYDES GULF SERVICE	721 WEST SERV ST	ABERNATHY	79311	17511584553	00001	10/01/1963	08/12/1968
CO-OP GRAIN CO	TEXAS AVENUE	ABERNATHY	79311	17502098555	00001	09/01/1961	09/30/1989
COLLINS	118 N AUSTIN	LAMESA	79311	17520473871	00001	08/01/1985	02/17/1998
COLWELL PAINTING & FINE FINISHING	312 WEST SERVICE ROAD	ABERNATHY	79311	32027645301	00001	01/20/1993	03/31/1993
COMPLIANCE SOLUTIONS	1717 AVE H	ABERNATHY	79311	32027466302	00001	09/01/1990	12/31/1990
CONSTRUCTION ONE OF LUBBOCK	6606 E FM 597	ABERNATHY	79311	32050289159	00002	10/01/2014	12/31/2016
COOP'S TILE	508 14TH ST	ABERNATHY	79311	32018242191	00001	10/01/2005	09/01/2007
COOP'S TILE	508 14TH ST	ABERNATHY	79311	32018242191	00001	01/01/2008	
CORY SINKLIER PHOTOGRAPHY	1713 AVENUE H	ABERNATHY	79311	32009942312	00001	01/01/1998	06/30/2005
CORY SINKLIER PHOTOGRAPHY INC	410 10TH ST	ABERNATHY	79311	32017280895	00001	07/01/2005	12/31/2012
COUNTRY CRAFTS GALLERY	10 MI WEST OF ABERNATHY	ABERNATHY	79311	32009321947	00001	09/02/1980	12/25/1985
COUNTRY PEDDLER ANTIQUES	1005 AVENUE D	ABERNATHY	79311	32021972966	00001	06/01/1978	12/25/1999
COUNTY LINE COOP GINS	RR 2	ABERNATHY	79311	17508668310	00001	09/01/1961	03/31/1997
COURTNEYS PRO SHOP	4 MI E ABERNATHY	ABERNATHY	79311	32010319427	00001	01/01/1967	04/01/1994
COVEY CARPET	1102 AVENUE G	ABERNATHY	79311	32028142290	00001	05/23/1994	06/30/1997
COX & SONS	1004-AVE D	ABERNATHY	79311	32029916288	00001	10/01/1986	02/02/1987
CRABTREE LAWNMOWING SERVICE	507 13TH ST	ABERNATHY	79311	32028416561	00001	05/15/1995	12/31/1997
CRABTREE'S HOMEMADE PASTRIES	306 AVENUE M	ABERNATHY	79311	30118012134	00003	01/01/1999	12/25/2005
CRABTREE'S HOMEMADE PASTRIES	1603 AVENUE G	ABERNATHY	79311	30118012134	00001	10/04/1995	12/31/1998
CRAFTS BY GE	1605 AVENUE F	ABERNATHY	79311	32030968021	00001	10/04/1999	12/31/2002
CRAIG'S LAWN CARE SERVICE	1002 2ND ST	ABERNATHY	79311	32022059136	00002	04/01/1999	06/30/2000
CRAIGS TEXACO	I-27 SOUTH	ABERNATHY	79311	32024924915	00001	02/06/1985	12/31/1986
CREATIVE COLLECTIONS	802 14TH ST	ABERNATHY	79311	32026761703	00002	07/01/1999	12/31/2000
CRITTERS & COMPANY	1 M W ON HWY 54	ABERNATHY	79311	32009130397	00003	01/01/1994	07/31/2001
CRITTERS AND COMPANY	1 MILES WEST ON HWY 54	ABERNATHY	79311	32009130397	00002	04/01/1992	12/31/1993
CROP PROTECTION INVESTMENTS, LLC	1211 16TH ST	ABERNATHY	79311	32056539292	00001	03/15/2015	03/31/2015
CROSSES FROM THE HEART	1007 AVENUE E	ABERNATHY	79311	32044260704	00002	05/17/2011	03/31/2012
CROWELL AVIATION	ABERNATHY AIRPORT	ABERNATHY	79311	32011982918	00003	07/01/1977	07/01/1977
CRYSTAL CLEAR POOLS & SPAS	1104 AVENUE J	ABERNATHY	79311	32030189099	00001	03/01/2001	05/31/2001
CRYSTAL HERNANDEZ	708 12TH ST	ABERNATHY	79311	32047345106	00001	03/23/2012	12/25/2021
CULLEN JOHNSON EQUIPMENT AND AUCTION	3222 INTERSTATE 27 87	ABERNATHY	79311	32007079521	00002	01/01/1996	03/31/2011
CULLEN JOHNSON EQUIPMENT, LLC	3222 INTERSTATE 27 87	ABERNATHY	79311	32043790685	00001	04/01/2011	
CUSTOM CUTS BY MARIA	505 AVENUE D	ABERNATHY	79311	32051368234	00001	07/15/2013	12/31/2018
CUTE, PRECIOUS & ADORABLE	4525 EAST FM 597	ABERNATHY	79311	32009164776	00001	04/01/1999	12/31/2009
CYCLONE RESTAURANT	212 WEST SERVICE RD	ABERNATHY	79311	32005493815	00002	04/17/1987	03/01/1990
CYNDI'S NAILS & NIC NACKS	1110 AVENUE D	ABERNATHY	79311	32031993432	00001	07/01/1996	12/31/1997
CYTEC TRAILERS	1611 AVENUE F	ABERNATHY	79311	32012105311	00001	08/15/2003	12/31/2008
D & C ENTERPRISES	1612 AVENUE J	ABERNATHY	79311	32008613864	00001	04/27/1995	12/25/2010
D & J USED CARS	1701 AVENUE D	ABERNATHY	79311	32008642756	00006	11/15/1994	12/31/2003
D B'S MONOGRAMS	802 1ST	ABERNATHY	79311	32027195570	00001	05/26/1989	01/01/1993
D STREET DINER	1203 AVENUE D	ABERNATHY	79311	32057958384	00001	08/21/2015	08/31/2016
DAIRY QUEEN	301 FRONT ROAD	ABERNATHY	79311	32005442499	00003	10/01/1979	01/31/1984
DAIRY QUEEN OF ABERNATHY	HWY 87	ABERNATHY	79311	17510895265	00014	10/20/1976	11/05/1979
DANIEL KENNETH NELSON	909-1ST STREET	ABERNATHY	79311	32013682748	00001	09/30/1989	09/30/1989
DANIEL RESTAURANT & GAMES	1515 AVE D	ABERNATHY	79311	32005029007	00001	02/02/1978	05/31/1980
DAVID O SANDERSON	602 10TH ST	ABERNATHY	79311	32046511567	00001	02/01/2012	
DEAN WESLEY ELECTRIC	105 S AVENUE F	ABERNATHY	79311	32008351887	00001	04/04/1988	01/01/1996
DEBBIE'S CUSTOM BLINDS ETC	1409 AVE L	ABERNATHY	79311	32030402369	00001	08/28/1991	01/01/1993
DECKARD'S ELECTRIC	1608 AVENUE H	ABERNATHY	79311	32004293984	00003	04/01/2013	
DECKARD'S ELECTRIC	1611 AVENUE G	ABERNATHY	79311	32004293984	00002	10/01/2009	03/31/2013
DEEPCHEAP.COM	1112 2ND ST	ABERNATHY	79311	32008799028	00001	10/26/2002	09/30/2003
DELS WOODWORKS	1110 SECOND	ABERNATHY	79311	32026062045	00002	12/15/1984	08/19/1985
DENA'S SALON AND TANNING	1207 AVENUE D	ABERNATHY	79311	32010138348	00003	01/25/2010	12/31/2011
DESIGNS BY ANGELA	1007 2ND ST	ABERNATHY	79311	32009322366	00003	09/01/2001	12/31/2002
DEVINE DESIGN	RT 1 BOX 5	ABERNATHY	79311	32010347766	00005	01/01/1994	07/31/1994
DHE	511 6TH ST	ABERNATHY	79311	32074050272	00001	04/24/2020	
DIAMOND SHAMROCK-ABERNATHY TERMINALS	3MI N ON HWY 87 & 1 MI W ON FM 54	ABERNATHY	79311	13406835390	00009	12/19/1967	11/30/1987
DIANA'S MEXICAN FOOD RESTAURANT	1515 AVE D	ABERNATHY	79311	32031818316	00002	10/06/1989	12/10/1989
DIANA'S MEXICAN FOOD RESTAURANT	1515 AVENUE D	ABERNATHY	79311	30113789819	00001	12/11/1989	04/30/1990
DIANES	FM 2902 6 MI S E	ABERNATHY	79311	32009330104	00001	06/01/1966	12/31/1985
DILINGER'S TRADING POST	306 AVENUE D	ABERNATHY	79311	32007548798	00002	08/01/1999	12/25/2002
DILLINGER'S TRADING POST	306 AVE D	ABERNATHY	79311	32007548798	00001	02/20/1992	09/30/1993
DIVINE DESIGN	RT 1 BOX 5	ABERNATHY	79311	32010347766	00003	01/01/1992	01/01/1993
DIVINE DESIGNS	2 MILES E OF ABERNATHY ON HWY 2060	ABERNATHY	79311	32010347766	00007	01/01/1996	12/25/2005
DOLLAR GENERAL STORE #1964	306 AVENUE D	ABERNATHY	79311	16111931362	01586	02/01/2012	
DOLLAR GENERAL STORE #1964	318 MAIN ST	ABERNATHY	79311	16111931362	00291	06/01/1995	01/31/2012
DON LUIS MEXICAN GRILL	310 MAIN ST	ABERNATHY	79311	32080574679	00001	08/18/2021	
DON'S CHEVROLET INC	711 AVENUE D	ABERNATHY	79311	17513719678	00001	11/01/1971	04/01/1988
DON'S EXXON	207 MAIN	ABERNATHY	79311	32008642756	00005	01/01/1984	12/31/1993
DON'S EXXON	1701 AVE D	ABERNATHY	79311	32008642756	00003	10/01/1978	09/30/1980
