Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
AARON RENTS #CO410	1900 S LOOP 256	PALESTINE	75801	15806876304	00185	09/05/2001	
AAS AUTOMOBILE	1010 SUGAR LN APT 605	PALESTINE	75801	32052484188	00001	11/18/2013	12/31/2018
AAXION SUPPLY OF PALESTINE INC	HWY 79 WEST 1/2 MILE BEYOND CITY LIMITS	PALESTINE	75801	17421902986	00001	06/30/1981	06/30/1983
AB CUSTOM COMPUTERS	2121 S LOOP 256	PALESTINE	75801	32007631958	00006	10/01/2006	
AB CUSTOM COMPUTERS	764 AN COUNTY ROAD 147	PALESTINE	75801	32007631958	00005	10/01/2006	06/30/2009
AB CUSTOM COMPUTERS	764 AN COUNTY ROAD 147	PALESTINE	75801	32007631958	00004	06/28/2005	09/30/2006
AB CUSTOM COMPUTERS	703 YOUNG RD	PALESTINE	75801	32007631958	00001	04/01/2000	06/28/2005
ABBIE'S BONE APPETIT	3560 FM 2419	PALESTINE	75801	32011054403	00002	04/01/2009	12/31/2013
ABC ICE, LLC	2034 CROCKETT RD STE B	PALESTINE	75801	32059357106	00006	05/01/2018	
ABC RUGS & PILLOWS	110 WOODWAY ST	PALESTINE	75801	32016677893	00002	01/01/2009	12/31/2016
ABC SERVICE	309 PALM DR	PALESTINE	75801	32024149190	00001	10/31/1996	03/31/1998
ABCO CARPET CLEANING	6010 ROOSTER RD	PALESTINE	75801	32007078788	00006	01/01/1998	09/30/2007
ABCO CARPET CLEANING	1/2 MI S OF FM 321 ON FM 3372 - W SIDE	PALESTINE	75801	32007078788	00005	07/01/1992	12/31/1997
ABCO CARPET CLEANING	922 N SYCAMORE	PALESTINE	75801	32007078788	00004	01/01/1991	06/30/1992
ABCO CARPET CLEANING	2024 A CROCKETT	PALESTINE	75801	32007078788	00003	04/01/1989	12/31/1990
ABCO CARPET CLEANING	2010 CROCKETT	PALESTINE	75801	32007078788	00002	01/01/1989	06/30/1989
ABCO CARPET CLEANING	2112 COURT	PALESTINE	75801	32007078788	00001	04/01/1988	12/31/1988
ABUNDANT LIFE WELLNESS & LOW T CENTER	2044 CROCKETT RD	PALESTINE	75801	32081951694	00001	11/22/2021	
ACADEMY OF DANCE	112 E LACY ST	PALESTINE	75801	17520936281	00001	01/01/1992	04/01/2021
ACADEMY PLASTIC	504 ACADEMY DR	PALESTINE	75801	32019254070	00003	01/01/2015	12/31/2020
ACADEMY PLASTIC	504 ACADEMY DR	PALESTINE	75801	32019254070	00001	03/03/2006	12/25/2009
ACADEMY PLASTICS	504 ACADEMY DR	PALESTINE	75801	32019254070	00002	04/09/2010	12/25/2010
ACCENT FLOWER CART & GIFTS	2006 CROCKETT RD	PALESTINE	75801	32005334852	00001	01/02/1980	12/31/1981
ACCENT INTERIORS	212 W REAGAN ST	PALESTINE	75801	32023044574	00001	01/01/1995	12/30/1995
ACCENTS	128 COLLEY DRIVE	PALESTINE	75801	32004828375	00001	02/01/1977	12/31/1978
ACCENTS INTERIORS	3121 W OAK	PALESTINE	75801	32004828375	00002	01/01/1979	12/31/1981
ACCESS TMC	208 PARKCREST DR	PALESTINE	75801	32002297607	00001	06/01/2000	03/31/2007
ACE AUTO ROADSIDE ASSISTANCE	3049 AN COUNTY ROAD 153	PALESTINE	75801	32025543318	00003	05/02/2016	10/01/2016
ACE AUTOMOTIVE SERVICE CENTER LLC.	4280 S STATE HIGHWAY 19	PALESTINE	75801	32083085939	00001	03/01/2022	
ACE DISPOSAL	SOUTH HWY 287	PALESTINE	75801	32028130899	00001	10/01/1987	10/09/1990
ACID AND CEMENTING SERVICES INC	3212 W OAK ST	PALESTINE	75801	17525966192	00005	05/01/2007	
ACID AND CEMENTING SERVICES INC	3216 W OAK ST	PALESTINE	75801	17525966192	00004	02/01/2001	04/30/2007
ACID AND CEMENTING SERVICES INC.	3212 W OAK ST	PALESTINE	75801	17525966192	00003	12/01/2000	01/31/2001
ACME PALLET CO	1/2 MI HWY 155 BRUSHY CRK RD	PALESTINE	75801	17503775508	00002	04/01/1971	11/10/1979
ACORN CORNER'S	120 OAK STREET	PALESTINE	75801	32025059976	00001	07/17/1992	11/01/1993
ACS EXPRESSIONS LLC	4806 W OAK ST	PALESTINE	75801	32077003096	00001	01/01/2021	
ACTION	307 OAK	PALESTINE	75801	17417186636	00010	12/01/1986	01/31/1989
ACTION AUTO AND SALES	519 W PALESTINE AVE	PALESTINE	75801	17525954396	00001	06/10/1995	12/31/1995
ACTION BLIND CLEANING BY CRITERION	716 W PALESTINE AVE	PALESTINE	75801	32028290024	00002	01/01/1981	12/25/1999
ACTION GRASS	1306 HWY W 155	PALESTINE	75801	32021714574	00005	04/15/1987	08/31/1988
ACTION PAWN	2010 W OAK ST	PALESTINE	75801	17526339506	00001	02/12/1996	02/28/2006
ACTION PAWN SHOP	2010 W OAK ST	PALESTINE	75801	32006630316	00001	02/01/1999	10/01/2004
ACTION PAWN SHOP	2010 W OAK ST	PALESTINE	75801	12012690157	00001	10/04/2004	07/30/2017
ACTION PAWN SHOP	2010 W OAK ST	PALESTINE	75801	32025059935	00002	01/01/1993	02/09/1996
ACTION PAWN SHOP	600 WEST PALESTINE AVENUE	PALESTINE	75801	32025059935	00001	01/01/1992	09/01/1993
ACTION POWERSPORTS	4721 W OAK ST	PALESTINE	75801	13002940909	00002	08/01/2011	03/01/2017
ACTION SATELLITE SYSTEMS INC	HWY 84 E	PALESTINE	75801	30006876384	00002	10/01/1982	09/30/1983
ACTION SIGNS	800 PALESTINE AVE	PALESTINE	75801	30003876122	00002	01/01/1979	06/15/1979
ACTION SIGNS	502 N MALLARD	PALESTINE	75801	32009285597	00002	01/01/1978	12/31/1978
ACTION SIGNS	DALLAS HWY US 287 N	PALESTINE	75801	32009285597	00001	07/01/1977	12/31/1977
ACTION SIGNS	HIGHWAY 84 EAST	PALESTINE	75801	17515691255	00001	04/01/1979	06/30/1983
ACTION STORES #4	403 W PALESTINE AVE	PALESTINE	75801	17428271245	00004	08/01/1997	12/01/1997
ACTION TV & APPLIANCE RENTAL INC	2026 CROCKETT RD	PALESTINE	75801	17516052242	00106	08/01/1993	10/31/1997
ACTION TV & APPLIANCE RENTAL INC	2049 CROCKETT	PALESTINE	75801	17516052242	00086	04/01/1992	08/01/1993
ACTIVE TRAILERS	8049 S US HIGHWAY 79	PALESTINE	75801	32065741145	00002	10/09/2018	
ACUTYPE	711 E BRAZOS ST	PALESTINE	75801	32029181784	00001	07/01/1990	12/25/1999
ADAM KENT LANDSCAPING, LLC	1311 E PARK AVE	PALESTINE	75801	32069117581	00001	01/01/2019	
ADAM KENT LSCP CO	1311 E PARK AVE	PALESTINE	75801	32008303920	00002	04/01/2007	12/31/2018
ADAM KENT LSCP CO	HWY 79 & FM 645	TUCKER	75801	32008303920	00001	10/01/1986	03/31/2007
ADAM L MOUNT	208 W REAGAN ST	PALESTINE	75801	32018228588	00001	11/15/2005	12/25/2006
ADAMARIA TACAQERIA	1001 W PALESTINE AVE	PALESTINE	75801	32036993643	00001	05/08/2008	06/30/2009
ADAMARIS TAQUERIA	1001 W PALESTINE AVE	PALESTINE	75801	32042188303	00001	07/12/2010	06/30/2011
ADORE CHIC BOUTIQUE	1202 WOODLAND DR	PALESTINE	75801	32078514075	00001	04/06/2021	
ADVANTAGE CHEMICAL, LLC	1422 E PALESTINE AVE	PALESTINE	75801	32045498089	00001	02/01/2012	02/28/2021
ADVANTAGE SELF-STORAGE	3851 S STATE HIGHWAY 19	PALESTINE	75801	32014036142	00002	04/12/2004	06/30/2009
ADVANTAGE SYSTEMS	411 E MAFFITT	PALESTINE	75801	32030863321	00001	04/14/1998	06/30/1999
ADVENTURE ADVERTISING & DESIGN STUDIO LLC	114 W MAIN ST	PALESTINE	75801	32009773014	00003	07/01/2008	12/31/2013
ADVENTURE ADVERTISING & DESIGN STUDIO LLC	2907 W OAK ST	PALESTINE	75801	32009773014	00001	01/15/2008	06/30/2008
ADVENTURE ADVERTISING & DESIGN STUDIO, LLC	110 W HOXIE ST	PALESTINE	75801	32009773014	00004	01/01/2014	11/09/2020
AERIE NETWORK SERVICES INC	2300 W REAGAN ST	PALESTINE	75801	18415133166	00002	02/01/2001	05/31/2002
AEROSPACE FASTENERS, INC.	205 E NECHES ST	PALESTINE	75801	30005746380	00001	01/01/2006	10/22/2019
AFFORDABLE AUTO SALES	700 W OAK ST	PALESTINE	75801	39000016277	00003	03/01/2000	01/01/2003
AFFORDABLE LAWN GREETINGS	160 AN COUNTY ROAD 3681	PALESTINE	75801	32074633424	00001	01/01/2021	
AFFORDABLE LAWN GREETINGS	5577 AN COUNTY ROAD 370	PALESTINE	75801	32027749772	00002	04/01/2016	12/31/2019
AFFORDABLE ROCK CHIP REPAIR	607 BROOKHOLLOW DR	PALESTINE	75801	32065279377	00001	11/15/2017	06/30/2018
AFRICAN ACCENTS BOOKSTORE	901 E LACY	PALESTINE	75801	32030096666	00006	09/16/1993	09/16/1993
AFRICAN CARRIBEAN MIDDLE EAST FOOD STORE LLC	213 OLD ELKHART RD	PALESTINE	75801	32072074944	00001	04/01/2021	
AFRICAN/CARIBBEAN/MIDDLE EAST FOOD STORE	513 OLD ELKHART RD	PALESTINE	75801	32064674933	00001	08/28/2017	03/31/2021
AFTER HOURS HANDGUNS	106 BERMUDA	PALESTINE	75801	32014560489	00001	06/01/1990	10/26/1993
AGG DALE INC	2500 W REAGAN ST	PALESTINE	75801	17525700708	00001	05/10/1995	11/09/2004
AGNEW CAFE	2 2/10 N HWY 287	PALESTINE	75801	32026225238	00001	08/05/1985	09/30/1985
AHHH FUDGE	4919 FM 1817	PALESTINE	75801	32037295030	00001	09/01/2008	09/30/2009
AIR CARE SERVICES	604 MURCHISON	PALESTINE	75801	30113610494	00003	01/01/1991	01/01/1993
AIR CASTLES	220 GLENWOOD DR	PALESTINE	75801	32027702425	00003	10/01/1994	03/13/1995
AIR CASTLES	OFF FM 1990 ON CR 2139 4/10 MILE EAST	PALESTINE	75801	32027702425	00001	04/28/1992	12/31/1993
AIR GENESIS	2113 COURT DR	PALESTINE	75801	32006992419	00001	06/18/1999	12/25/2002
AIR PRODUCTS AND CHEMICALS INC	ALCOA PLANT PROPERTY	PALESTINE	75801	12312744555	00009	02/01/1974	12/31/1987
AIR PURIFICATION SYSTEMS	201 2ND ST	PALESTINE	75801	32030982162	00001	10/01/1998	09/30/2000
AIR-TECH SERVICES	FM 1990 2 MILES SOUTH	PALESTINE	75801	32026859853	00001	10/01/1999	07/01/2000
AIRBRUSH SENSATIONS	1809 TILE FACTORY RD	PALESTINE	75801	30118766283	00001	04/01/1997	05/31/1998
AIRCASTLE ORIGINALS	811 S MAY	PALESTINE	75801	32029843649	00004	10/02/1987	12/31/1995
AIRCASTLE ORIGINALS	811 S MAY	PALESTINE	75801	32029843649	00002	04/04/1983	10/01/1984
AIRCOMM PAGERS	2601 HWY 155	PALESTINE	75801	32029627851	00001	07/09/1997	12/31/1997
AJ MUSIC STORE	1603 W OAK ST	PALESTINE	75801	30114865261	00003	01/01/1996	11/30/2012
AJO METAL ART	6115 EAST LOOP 256	PALESTINE	75801	32030440476	00001	04/01/1997	12/31/2000
AJT SAFETY LLC	5426 W OAK ST	PALESTINE	75801	14537727605	00001	01/01/2012	
AL BREEDEN USED CARS	902 E FM 323	PALESTINE	75801	32006375201	00003	01/01/2004	01/01/2013
AL BREEDEN USED CARS	RR 1 BOX 1519	PALESTINE	75801	32006375201	00002	01/01/1999	12/31/2003
AL BREEDEN USED CARS	809 W OAK ST	PALESTINE	75801	32006375201	00001	04/01/1976	12/31/1998
AL'S AUTOMOTIVE	819 W PALESTINE	PALESTINE	75801	32023101283	00004	08/01/1988	03/31/1993
AL'S AUTOMOTIVE	1221 1/2 W PALESTINE AVE	PALESTINE	75801	32023101283	00003	07/01/1986	07/31/1988
AL'S TROPHY SHOP	126 BERMUDA LN	PALESTINE	75801	32007386082	00001	06/12/1989	12/31/2005
ALAMO ARCADE	111 ABNEY	LUFKIN	75801	39000005866	00003	04/01/1982	04/18/1982
ALAN BOGER	211 LARKSPUR	PALESTINE	75801	32022011905	00001	02/01/1985	03/31/1986
ALAN HART	HWY 287 N LEFT ON FM 3224	PALESTINE	75801	32030143823	00001	03/01/1994	09/27/1994
ALAN HARTS GARAGE	2103 W OAK ST	PALESTINE	75801	32030143823	00002	03/01/1996	12/31/1996
ALANA'S SILVER TRINKETS	CR 2419 4 MILES SOUTH OF HWY 287	PALESTINE	75801	32009499644	00001	02/08/2002	12/20/2005
ALBERTO CASTILLO ESTRADA	406 S QUEEN ST	PALESTINE	75801	32007044996	00001	10/17/2001	12/31/2006
ALBERTO'S GROCERY	712 N COTTAGE AVE	PALESTINE	75801	32018146343	00001	07/01/2005	12/31/2006
ALBERTO'S MEXICAN PRODUCTS	712 N COTTAGE AVE	PALESTINE	75801	32009363055	00001	11/15/1994	06/30/2005
ALCOA	8 MI E HWY 79	PALESTINE	75801	17510436557	00018	04/11/1974	09/30/1975
ALETTE'S U NAME IT	902 E FM 323	PALESTINE	75801	32011208280	00001	04/15/2003	12/25/2006
ALEXM PHOTOGRAPHY	16 SUNSET RD	PALESTINE	75801	32043654360	00001	11/01/2008	
ALFORD S EXXON	412 E PALESTINE AVE	PALESTINE	75801	32025080204	00001	10/01/1982	12/25/1986
ALGERITA J HODGES	HWY 155	PALESTINE	75801	32026556293	00001	08/14/1989	12/31/1989
ALICE R MCALPINE	PALESTINE AIRPORT OFF HWY 287	PALESTINE	75801	32011997841	00006	05/17/1990	12/31/2000
ALICIA MORAN	151 AN COUNTY ROAD 2141	PALESTINE	75801	32033804132	00001	05/01/2013	
ALISON LOBASSO	1910 S SYCAMORE ST	PALESTINE	75801	32051775545	00001	08/21/2013	12/30/2013
ALISTAIR ENTERPRISES	818 W REAGAN ST	PALESTINE	75801	32029403899	00001	08/07/1995	12/31/1995
ALL AMERICAN TIRE & SERVICE	3123 W OAK ST	PALESTINE	75801	32004900695	00001	04/13/2002	12/31/2002
ALL SEASONS AIR	111 E PINE ST	PALESTINE	75801	14605284133	00001	08/15/2012	12/31/2012
ALL STAR AUTOPLEX, L.L.C.	1216 E PALESTINE AVE	PALESTINE	75801	32066537203	00001	07/17/2018	
ALL STAR BATTING CAGES	3001 W OAK ST	PALESTINE	75801	32005385557	00003	02/21/1995	12/31/1995
ALL STAR FORD, INC.	2929 S LOOP 256	PALESTINE	75801	17525605337	00001	10/17/1994	
ALLAN MOORE'S DEALS ON WHEELS	2904 W OAK ST	PALESTINE	75801	32027127847	00001	03/10/1990	12/30/1995
ALLEGIANCE AEROSPACE	1112 E NECHES ST	PALESTINE	75801	32046515808	00001	01/01/2012	12/25/2013
ALLEN & ALLEN ENTERPRISES	103 CEDARVIEW DR	PALESTINE	75801	32005657823	00001	04/24/1997	05/13/1997
ALLEN D SPARKS	210 CEDARVIEW DR	PALESTINE	75801	32007648267	00001	10/01/1971	07/25/2003
ALLEN ENTERPRIZE'S	209 SHADOW WOOD DR	PALESTINE	75801	32014202686	00003	02/01/2004	02/01/2004
ALLEN FAMILY DENTISTRY - PALESTINE	910 N MALLARD ST	PALESTINE	75801	32073239116	00001	08/01/2020	
ALLIANCE DRILLING FLUIDS LLC	2002 TILE FACTORY RD	PALESTINE	75801	18001116914	00006	04/01/2008	12/31/2012
ALLIANCE TOWING AND TRANSPORT, LLC	3621 N LOOP 256	PALESTINE	75801	18106877964	00007	07/01/2020	
ALLSTARS BARBERSHOP	308 W CRAWFORD ST	PALESTINE	75801	32057200894	00001	05/01/2015	12/31/2015
ALLTEL COMMUNICATION OF TEXAS LIMITED	2040 CROCKETT RD STE 100	PALESTINE	75801	17424473225	00009	03/01/2007	12/31/2010
ALLTEL CORPORATION	2040 CROCKETT RD	PALESTINE	75801	32069585019	00009	01/01/2019	
ALPHA AND OMEGA OILFIELD	4279 S STATE HIGHWAY 19	PALESTINE	75801	32067110588	00001	05/10/2018	05/30/2018
ALTERATIONS BY DEE	332 ANDERSON COUNTY ROAD 1635	PALESTINE	75801	32008622543	00001	10/09/2002	04/01/2003
ALTON BECK GEN MERCHANDISE	RT 6	PALESTINE	75801	17561024179	00001	09/01/1961	06/30/1994
ALVIN T WILLIAMS	2205 HAPPY ACRES	PALESTINE	75801	32026726946	00003	10/12/1993	09/30/1994
ALVIN T WILLIAMS	2205 HAPPY ACRES	PALESTINE	75801	32026726946	00002	02/01/1990	02/01/1991
ALWAYS IN BLOOM-PALESTINE	208 S MAGNOLIA ST	PALESTINE	75801	32068930380	00005	10/26/2020	
AMADA'S COCINA MEXICANA	500 N MALLARD ST	PALESTINE	75801	32060207167	00002	09/01/2021	
AMANDA CONLEY HAIR CO	1299 S LOOP 256	PALESTINE	75801	32069714502	00002	08/19/2020	
AMANDA'S HEART & SOUL	213 SHERIDAN DR	PALESTINE	75801	32054725273	00001	07/28/2014	09/30/2015
AMARO OILFIELD AUTOMATION, LLC	5400 W OAK ST	PALESTINE	75801	32052759274	00001	01/15/2014	
AMAZING CRAVINGS JEWELS WAY	1101 W PALESTINE AVE	PALESTINE	75801	32079682137	00001	11/20/2021	06/30/2022
AMCO BRAKE & ALIGNMENT	811 W PALESTINE AVE	PALESTINE	75801	32027886921	00002	03/01/1991	02/29/1996
AMCO BRAKE AND ALIGNMENT	811 W PALESTINE AVE	PALESTINE	75801	17519484574	00001	06/01/1983	06/30/1989
AMERI-TECH PALESTINE	1509 E PARK AVE	PALESTINE	75801	12082144820	00038	01/12/2007	06/24/2009
AMERICAN BOOK DISPLAY CO INC	612 N SYCAMORE ST	PALESTINE	75801	13638428428	00007	11/01/1998	12/31/2000
AMERICAN COLLECTIBLES AT OAK ST VILLAGE SHOPPES	120 W OAK STREET	PALESTINE	75801	32032676531	00001	10/15/1993	12/31/1993
AMERICAN FIREWORKS	HWY 155	PALESTINE	75801	32009643043	00002	12/20/2000	12/31/2000
AMERICAN GUILD PRODUCTS	301 S MAGNOLIA ST	PALESTINE	75801	32021791325	00003	01/01/1986	12/30/1998
AMERICAN GUILD PRODUCTS	PALESTINE PLZ 2004-B CROCKETT RD	PALESTINE	75801	32021791325	00002	01/01/1978	12/31/1985
AMERICAN LEGION	N LINK ST AT HWY 155	PALESTINE	75801	17560511796	00002	07/28/1988	12/31/1991
AMERICAN LEGION AUXILIARY UNIT 85	410 N JOHN	PALESTINE	75801	30115045251	00001	02/12/1991	10/14/1993
AMERICAN LEGION POST 85	CORNER OF 155 AND LINK ST	PALESTINE	75801	17560511796	00003	01/01/1994	12/31/1996
