Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
ALLAN P BLOXSOM III	116 E ANGLIN ST	UVALDE	78801	32017537823	00001	02/01/2002	03/31/2005
ALLAN'S COFFEE AND VENDING COMPANY INC	236 E NOPAL	UVALDE	78801	17423398175	00004	07/01/1992	01/01/1994
ALLEN L BAXTER	705 SKYLANE DR S	UVALDE	78801	32023546958	00001	07/01/1991	12/31/1992
ALLEN'S BEVERAGE COMPANY INC-205	638 S GETTY ST	UVALDE	78801	17603665344	00070	10/15/1992	04/01/1998
ALLEN'S BEVERAGE COMPANY INC-206	444 W MAIN ST	UVALDE	78801	17603665344	00042	10/15/1992	04/01/1998
ALLEN'S BEVERAGE COMPANY INC-208	1301 W GETTY	UVALDE	78801	17603665344	00062	10/15/1992	04/01/1998
ALLEN'S BEVERAGE COMPANY INC-227	800 E MAIN ST	UVALDE	78801	17603665344	00063	10/15/1992	06/01/1998
ALLEN'S STOP N SHOP CONVENIENCE STORE #205	638 S GETTY	UVALDE	78801	17518307461	00029	03/01/1989	05/01/1993
ALLEN'S STOP N SHOP CONVENIENCE STORE #206	444 W MAIN	UVALDE	78801	17518307461	00030	03/01/1989	05/01/1993
ALLEN'S STOP N SHOP CONVENIENCE STORE #208	1301 N GETTY	UVALDE	78801	17518307461	00032	03/01/1989	05/01/1993
ALLEN'S STOP N SHOP CONVENIENCE STORE #227	800 E MAIN	UVALDE	78801	17518307461	00031	03/01/1989	05/01/1993
ALLEY CAT ALLEY	120 E NOPAL ST	UVALDE	78801	17420161436	00002	01/01/2006	10/01/2008
ALLI'S DIVINE DESIGNS	122 E LEONA ST APT A	UVALDE	78801	32051286659	00002	12/07/2015	03/31/2016
ALMA SCOTT	134 COUNTY ROAD 429F	UVALDE	78801	32043930075	00001	02/08/2012	
ALOHANDBAGS	2727 E MAIN ST # 260	UVALDE	78801	32063462256	00001	04/17/2017	
ALPHA	127 STUDER ST	UVALDE	78801	32028460502	00001	01/01/1992	06/30/1995
ALPHA SALES	426 S EVANS	UVALDE	78801	32015094108	00001	05/24/2004	12/31/2013
ALPHONSO ANDERSON	EAST MAIN STREET	UVALDE	78801	32006088689	00001	08/01/2000	12/25/2004
ALSPAUGH MACHINE TOOL	3019 E MAIN ST	UVALDE	78801	32026557986	00001	03/01/2008	05/27/2015
ALSPAUGH MACHINE TOOL	3019 E MAIN ST	UVALDE	78801	30009382414	00001	01/02/1986	03/31/2008
ALVARADO'S BAKERY	640 W MAIN ST	UVALDE	78801	30116146611	00002	06/03/1996	10/30/1996
ALVARADO'S BAKERY	720 S EVANS	UVALDE	78801	30116146611	00001	08/14/1995	06/02/1996
AMADOR S CEPEDA	417 W MAIN ST	UVALDE	78801	32006202967	00001	06/17/1996	12/25/2003
AMANDA LEE	3 MI S ON HWY 117 SUNSET RIDGE LN	UVALDE	78801	32017912869	00001	07/01/1998	01/01/2001
AMANDA'S GIFTS	441 S GETTY ST	UVALDE	78801	32020392919	00001	08/14/2006	12/31/2014
AMANI IMPORTS,GIFTS,AND MORE	723 N GETTY ST	UVALDE	78801	32008251657	00001	06/13/2001	12/25/2005
AMAYA'S CONVENIENCE STORE	427 W GARDEN ST	UVALDE	78801	32009432918	00001	01/02/2003	06/30/2003
AMBER ARREOLA	520 BATES ST	UVALDE	78801	12605039168	00002	06/01/2023	
AMBER SKY COFFEE SHOP	2001 E MAIN ST	UVALDE	78801	32007517215	00001	06/02/1997	08/10/2007
AMBER SKY COFFEE SHOP	2001 E MAIN ST	UVALDE	78801	32029665059	00001	05/01/1963	05/31/1997
AMBER SKY MOTEL	2005 HWY 90 EAST	UVALDE	78801	17416607194	00001	06/01/1972	12/25/1985
AMBERSKY	2001 E MAIN ST	UVALDE	78801	32011582262	00001	05/23/2003	04/30/2004
AMERICAN HONEY	126 N 3RD ST	UVALDE	78801	32055094653	00001	11/01/2014	07/31/2016
AMERICAN LEGION	583 W MAIN ST	UVALDE	78801	32046578293	00001	03/01/2012	04/15/2013
AMERICAN LEGION BAR	307 S CAMP ST	UVALDE	78801	32039131092	00009	07/15/2013	06/30/2014
AMERICAN LEGION BAR	583 W MAIN ST	UVALDE	78801	32006066099	00003	11/19/2007	09/30/2009
AMERICAN LEGION HALL #479	583 W MAIN ST	UVALDE	78801	17460686862	00001	01/01/1999	03/31/2008
AMERICAN LUMBER	207 S GETTY ST	UVALDE	78801	17427331289	00001	08/01/1996	
AMERICAN MATTRESS FACTORY OUTLET	HOMESTD LOT 309 HWY 83 UVALDE ESTATE DR	UVALDE	78801	32015859013	00001	03/06/1997	12/31/1997
AMERICAN RARE	114 N GETTY ST	UVALDE	78801	32049953543	00001	03/01/2013	02/03/2014
AMERICAN RED CROSS UVALDE BRANCH OFFICE	400 S GETTY ST STE H	UVALDE	78801	17412826921	00010	02/01/2000	03/31/2011
AMEX ELECTRICAL SUPPLIES	537 WEST MAIN	UVALDE	78801	32005578516	00003	08/01/1984	12/01/1986
AMFITNESS	71 SUNDAY CT	UVALDE	78801	32056502712	00001	02/26/2015	09/30/2015
AMIGAS TREASURES	145 WEEPING WILLOW	UVALDE	78801	32071711579	00001	08/01/2019	
AMIGOS MEAT MARKET	121 W MAIN ST	UVALDE	78801	32037007708	00001	05/09/2008	11/30/2008
AMISTAD AUTO PARTS	441 S GETTY	UVALDE	78801	32026457070	00001	09/07/1994	03/31/1995
AMISTAD BEVERAGE CO	1701 MILAM	UVALDE	78801	17417988478	00002	04/01/1976	07/30/1976
AMISTAD CARE CENTER	535 N PARK	UVALDE	78801	17416655938	00006	01/01/1982	03/31/1995
AMISTAD NURSING AND REHABILITATION CENTER LLC	200 RIVERSIDE DR	UVALDE	78801	12613612782	00001	01/01/2008	12/25/2013
AMISTAD NURSING HOME INC	615 E GARDEN	UVALDE	78801	17416655938	00005	01/01/1982	06/30/1998
AMISTAD NURSING HOME INC	200 RIVERSIDE DR	UVALDE	78801	17416655938	00012	07/01/1998	12/31/2009
AMISTAD TACKLE COMPANY	313 MULBERRY ST	UVALDE	78801	32082789911	00001	02/10/2022	
AMOR ETERNO FASHION BOUTIQUE	111 S GETTY ST	UVALDE	78801	32078680629	00002	10/01/2021	
AMOR ETERNO FASHION BOUTIQUE	127 N HIGH ST	UVALDE	78801	32078680629	00001	04/14/2021	08/08/2021
AMOS ENTERPRISES	HCR 34 #990	UVALDE	78801	32031493920	00002	01/01/1990	12/31/1991
AMOS ENTERPRISES	809 NORTH HIGH STREET	UVALDE	78801	32031493920	00001	04/05/1981	12/31/1989
AMY'S ATTIC	120 N GETTY ST	UVALDE	78801	32042453939	00001	01/01/2013	
AMY'S ATTIC	116 N GETTY ST	UVALDE	78801	12731167131	00001	11/01/2010	12/31/2012
AN'KILA.COM	933 E NOPAL ST	UVALDE	78801	32008055421	00001	08/15/1999	12/31/2000
ANCIENT IMAGES	416 HOMESTEAD	UVALDE	78801	32028313974	00002	07/01/1988	01/01/1992
ANDERSON'S PUPPIES -N- PETS	534 SILVESTRE ST	UVALDE	78801	32008648993	00001	02/20/1998	12/25/2004
ANDREA'S CORNER	155 BARRY ST	UVALDE	78801	32034327349	00002	01/27/2013	12/31/2013
ANDRES J CARDENAS	1120 FORT CLARK RD	UVALDE	78801	32007897419	00001	07/01/1995	11/04/2012
ANDREW'S AUTO SERVICE	109 W OAK ST	UVALDE	78801	32008964242	00002	01/02/2009	02/02/2013
ANDREWS AUTO SERVICE	109 W OAK ST	UVALDE	78801	32008964242	00001	10/02/2002	03/31/2006
ANDY R ALEXANDER	HC 32 BOX 80	UVALDE	78801	32008842612	00003	11/20/2002	12/31/2012
ANDY R ALEXANDER	486 COUNTY ROAD 429	UVALDE	78801	32008842612	00004	01/01/2013	12/31/2014
ANDY'S AUTO REPAIR	HWY 83 11 MI N OF POST OFFICE	UVALDE	78801	32008842612	00001	06/22/1984	09/30/1988
ANDY'S BURGER PLACE	1009 W MAIN ST	UVALDE	78801	32029593947	00001	10/01/1995	12/31/1995
ANDY'S EXPRESS SERVICE	441 S GETTY ST	UVALDE	78801	32006812609	00005	09/01/2001	
ANDY'S EXPRESS SERVICE	109 W OAK ST	UVALDE	78801	32006812609	00004	08/01/1994	08/31/2001
ANDY'S EXPRESS SERVICE	123 COBB	UVALDE	78801	32006812609	00003	03/09/1994	07/31/1994
ANGEL BREEZE CELLULAR REPAIR	315 E MAIN ST	UVALDE	78801	32008476387	00005	08/01/2016	
ANGEL BREEZE CELLULAR REPAIR	108 S GETTY ST	UVALDE	78801	32008476387	00003	01/12/2015	07/31/2016
ANGEL BREEZE NETWORKS	315 E MAIN ST	UVALDE	78801	32008476387	00006	11/01/2016	
ANGEL BREEZE SERVICES	315 E MAIN ST	UVALDE	78801	32008476387	00004	08/01/2016	
ANGEL BREEZE SERVICES	108 S GETTY ST STE A	UVALDE	78801	32008476387	00002	04/01/2003	07/30/2016
ANGEL BREEZE SERVICES	510 S GETTY ST	UVALDE	78801	32008476387	00001	04/30/2001	03/31/2003
ANGEL LIGHT & SIGNS	293 FM 481	UVALDE	78801	32027767030	00002	02/04/2019	
ANGELICA DELEON	1116 N GETTY ST	UVALDE	78801	32063223575	00001	04/01/2017	
ANGELITA D SOLIS	672 BRICE LN	UVALDE	78801	32014559226	00001	03/09/2004	06/20/2004
ANGELITOS	813 CHERRY ST	UVALDE	78801	32024268040	00001	04/01/1991	12/31/1996
ANGELS DISCOUNT BREAD STORE	201 N GROVE ST	UVALDE	78801	32008880778	00003	01/10/2000	01/31/2006
ANGIE P RODRIGUEZ	705 E NOPAL ST	UVALDE	78801	32026725658	00001	07/14/1997	12/25/1998
ANGIE'S BOUTIQUE	568 W MAIN ST	UVALDE	78801	32018585763	00001	12/01/2005	12/25/2006
ANGIES'	834 S GETTY ST APT 1104	UVALDE	78801	32047631190	00001	05/01/2012	06/30/2013
ANN EASDON-JACQUES	2408 MILAM ST	UVALDE	78801	32006866142	00004	01/01/2006	05/02/2012
ANNA L MUNOZ	231 1/2 S GETTY ST	UVALDE	78801	32009338115	00003	10/01/1992	12/31/1998
ANNA L MUNOZ	231 S GETTY	UVALDE	78801	32009338115	00001	02/04/1986	12/31/1987
ANNA MUNOZ DELI SHOP	128 W MAIN ST	UVALDE	78801	32009338115	00007	04/02/2003	12/24/2003
ANNIE'S NOVELTIES	800 LAUREL ST	UVALDE	78801	32069465618	00001	01/17/2019	08/05/2019
ANOTHER CEREMIC SHOP	229 N GETTY	UVALDE	78801	32023660254	00001	01/01/1982	12/31/1982
ANTHONY'S ENTERPRISE	3935 E MAIN ST	UVALDE	78801	32023567277	00003	06/18/2015	01/01/2017
ANTHONY'S ENTERPRISE	3935 E MAIN ST TRLR 4	UVALDE	78801	32023567277	00002	03/21/2014	12/31/2014
ANTIQUE VILLAGE MULE SKINNER	2727 E MAIN HWY 90	UVALDE	78801	32008365739	00002	04/23/1985	03/31/1986
ANTIQUES AND THINGS	1202 N GETTY ST	UVALDE	78801	32005833416	00001	09/25/1987	12/25/2002
ANTIQUES GIFTS & THRIFT	1408 N GETTY	UVALDE	78801	17414928063	00008	10/01/1982	11/30/1984
ANTIQUES NEW & USED	113 N GETTY ST	UVALDE	78801	32022376134	00004	02/07/1996	12/31/1997
ANTIQUES OF JOY	103 N WEST ST	UVALDE	78801	32007674941	00002	11/26/1990	06/30/1991
ANTIQUES ON THE SQUARE	103 N WEST ST	UVALDE	78801	32008196498	00004	10/01/2004	
ANTIQUES ON THE SQUARE	103 N WEST ST	UVALDE	78801	32058036297	00001	09/01/2015	09/30/2016
ANTIQUES ON THE SQUARE	103 N WEST ST	UVALDE	78801	32038219021	00002	01/01/2015	
ANTIQUES ON THE SQUARE	103 N WEST ST	UVALDE	78801	32030417052	00002	03/15/2016	12/31/2017
ANTIQUES ON THE SQUARE (DEALER #4)	103 N WEST ST	UVALDE	78801	32006463353	00004	07/01/2007	12/25/2019
ANTIQUES ON THE SQUARE DEALER # 1	103 N WEST ST	UVALDE	78801	32006571296	00001	03/15/2000	05/31/2005
ANTIQUES VIEJO	315 E MAIN ST	UVALDE	78801	32008365739	00007	01/01/2001	09/30/2002
ANTOHER CEREMIC SHOP	309 N GETTY	UVALDE	78801	32023660254	00002	01/01/1983	09/30/1983
ANTON'S	104 N EAST ST	UVALDE	78801	32022307543	00001	02/14/2002	03/07/2002
ANTONIO A RODRIGUEZ	HC 32 BOX 84G	UVALDE	78801	32007339628	00002	05/30/2002	11/12/2002
ANTONIO GARZA RODRIGUEZ	937 UVALDE OAKS DR	UVALDE	78801	32071419959	00002	01/18/2021	
ANTONIO V RUIZ JR	2304 MILAM	UVALDE	78801	32030677028	00001	01/01/1993	03/31/1993
APACHE AUTO SALES	1142 W MAIN ST	UVALDE	78801	32007932968	00001	11/01/2001	11/08/2002
APACHE BOTANICA	123 S EVANS	UVALDE	78801	32025571004	00001	12/01/1994	12/31/1995
APACHE RENTALS	3202 FM 117	UVALDE	78801	32019315343	00001	12/01/2007	
APPLEBEE'S	3060 E MAIN ST	UVALDE	78801	17426715334	00015	11/01/2004	
APPLEBEE'S #9890	3060 E MAIN ST	UVALDE	78801	32043177305	00001	12/17/2010	
